no,Ex,Ag,Co,Ne,Op
9278,-0.723189841,-0.723547865,0.040421739,-0.712728094,-0.25461565
9279,0.134380066,0.316538942,0.268675342,-0.453335294,-0.25461565
9280,0.134380066,0.316538942,-0.416085466,0.324843105,-0.25461565
9281,-0.508797364,-1.243591269,-0.187831863,-0.712728094,-1.049496019
9282,-0.937582318,0.05651724,-0.416085466,0.065450305,-2.374296634
9283,-0.508797364,0.316538942,-0.644339068,-0.453335294,0.010344473
9284,1.635127405,0.316538942,-0.644339068,-0.453335294,-0.25461565
9285,-1.580759749,0.05651724,2.322957765,-0.453335294,2.394985581
9286,-0.723189841,0.836582346,0.040421739,0.065450305,0.275304596
9287,-2.223937179,0.836582346,0.496928944,-1.750299293,-0.25461565
9288,0.991949974,0.05651724,0.95343615,-2.009692093,0.540264719
9289,0.777557497,0.316538942,-0.872592671,-0.972120894,-1.579416265
9290,2.063912359,-0.463526163,-1.329099876,2.399985503,2.130025458
9291,-2.223937179,-2.023656374,-1.329099876,-0.972120894,-2.374296634
9292,-0.508797364,-0.203504462,-0.416085466,-0.453335294,0.275304596
9293,1.849519882,1.096604047,1.638196957,-0.453335294,1.600105212
9294,0.348772543,0.05651724,0.725182547,0.324843105,0.275304596
9295,1.849519882,1.356625749,1.638196957,-0.453335294,1.335145088
9296,0.56316502,-0.203504462,0.496928944,-0.712728094,0.275304596
9297,2.063912359,1.876669153,-3.155128696,2.659378303,2.394985581
9298,1.635127405,1.096604047,2.094704162,-2.009692093,2.130025458
9299,-0.508797364,-0.983569567,-0.644339068,0.324843105,0.010344473
9300,-0.294404887,-0.203504462,0.268675342,-0.453335294,-1.314456142
9301,-1.366367272,1.356625749,0.95343615,-0.712728094,-1.314456142
9302,-0.723189841,-3.583786585,-0.416085466,2.140592704,2.924905827
9303,0.134380066,-0.203504462,-0.416085466,0.324843105,-0.25461565
9304,0.348772543,0.576560644,2.094704162,0.065450305,-0.25461565
9305,0.348772543,-0.463526163,-0.644339068,0.324843105,0.275304596
9306,0.348772543,-0.203504462,0.725182547,0.584235905,0.275304596
9307,-0.294404887,1.096604047,0.725182547,0.065450305,0.010344473
9308,0.991949974,0.576560644,0.268675342,-0.972120894,-0.25461565
9309,0.56316502,0.05651724,0.040421739,0.324843105,0.540264719
9310,-1.580759749,-2.023656374,0.95343615,-0.972120894,0.275304596
9311,-1.580759749,-1.243591269,1.86645056,2.659378303,-0.784535896
9312,1.206342451,1.356625749,0.95343615,-0.193942495,1.865065335
9313,-0.08001241,-0.723547865,-0.187831863,0.584235905,-0.784535896
9314,-1.366367272,-0.463526163,1.181689752,-1.750299293,-1.844376388
9315,1.206342451,0.576560644,-0.416085466,0.843628705,1.070184965
9316,-1.151974795,1.876669153,1.86645056,-0.972120894,1.865065335
9317,-0.723189841,0.316538942,1.181689752,-0.712728094,0.805224842
9318,0.777557497,0.316538942,0.496928944,-0.453335294,1.070184965
9319,-0.08001241,-0.723547865,-0.187831863,0.065450305,-0.25461565
9320,1.206342451,0.05651724,1.638196957,-0.712728094,0.275304596
9321,1.206342451,1.356625749,-2.013860683,1.881199904,0.540264719
9322,-1.580759749,0.576560644,-0.872592671,1.362414304,0.010344473
9323,1.420734928,1.616647451,-1.100846273,-1.490906494,1.335145088
9324,0.991949974,0.05651724,1.181689752,0.065450305,1.865065335
9325,-1.151974795,-1.243591269,0.040421739,-1.490906494,0.010344473
9326,-0.508797364,-0.203504462,0.040421739,-0.453335294,-0.25461565
9327,-0.508797364,1.876669153,1.86645056,-0.972120894,-1.579416265
9328,-1.151974795,-0.723547865,0.725182547,-2.787870493,0.275304596
9329,-0.08001241,0.576560644,0.95343615,-0.972120894,0.275304596
9330,-0.723189841,0.316538942,0.040421739,1.362414304,0.275304596
9331,0.134380066,-0.203504462,-0.644339068,0.584235905,-0.25461565
9332,0.348772543,0.05651724,-0.872592671,1.103021504,-0.25461565
9333,0.348772543,-0.463526163,0.040421739,0.065450305,-0.25461565
9334,-0.937582318,0.05651724,-0.872592671,-0.193942495,-0.784535896
9335,-2.223937179,1.356625749,0.040421739,0.584235905,0.010344473
9336,-0.723189841,0.05651724,1.181689752,-0.972120894,0.275304596
9337,0.348772543,0.05651724,0.040421739,0.065450305,0.275304596
9338,-1.580759749,0.05651724,-1.785607081,1.621807104,0.010344473
9339,-0.08001241,-0.723547865,1.638196957,1.103021504,-0.519575773
9340,0.348772543,0.836582346,-0.644339068,-0.712728094,1.335145088
9341,2.707089789,2.656734258,2.322957765,-3.306656092,2.394985581
9342,-0.508797364,-0.983569567,0.496928944,-1.490906494,-0.784535896
9343,-0.08001241,0.576560644,2.322957765,0.843628705,1.070184965
9344,-0.723189841,-0.723547865,1.181689752,0.324843105,-0.784535896
9345,-2.438329656,1.096604047,1.86645056,1.362414304,-2.374296634
9346,1.206342451,0.836582346,-0.416085466,-0.193942495,0.540264719
9347,0.134380066,-0.203504462,-0.416085466,0.065450305,-0.25461565
9348,0.348772543,-0.203504462,0.268675342,-0.193942495,0.540264719
9349,-0.723189841,0.05651724,-0.416085466,-0.712728094,-0.519575773
9350,-1.795152226,1.096604047,0.268675342,-0.712728094,-0.784535896
9351,-0.937582318,-1.243591269,1.181689752,-0.712728094,-0.25461565
9352,0.991949974,0.316538942,-1.100846273,-1.490906494,0.540264719
9353,0.134380066,-0.723547865,-0.187831863,-0.193942495,0.010344473
9354,-1.580759749,0.836582346,-1.100846273,0.584235905,-0.25461565
9355,0.991949974,-0.463526163,0.95343615,0.065450305,1.070184965
9356,-0.937582318,1.356625749,0.268675342,-0.712728094,1.335145088
9357,0.777557497,0.316538942,-0.416085466,-0.193942495,0.010344473
9358,1.635127405,-0.203504462,1.409943355,-1.231513694,-1.579416265
9359,0.991949974,0.576560644,-1.329099876,0.584235905,-0.784535896
9360,0.56316502,0.836582346,-0.416085466,-1.750299293,0.540264719
9361,0.991949974,-0.463526163,-1.785607081,1.362414304,-1.314456142
9362,-1.580759749,-0.463526163,0.040421739,0.843628705,0.010344473
9363,1.420734928,0.836582346,-0.872592671,0.584235905,1.335145088
9364,-0.723189841,0.05651724,0.040421739,0.324843105,0.805224842
9365,-0.508797364,-1.243591269,-0.416085466,0.324843105,0.805224842
9366,-0.08001241,0.05651724,-1.329099876,-1.231513694,0.010344473
9367,0.348772543,0.316538942,1.638196957,0.065450305,0.805224842
9368,0.134380066,0.576560644,-0.416085466,-0.453335294,0.010344473
9369,0.134380066,0.836582346,0.496928944,-0.453335294,-0.25461565
9370,-0.294404887,0.316538942,-0.872592671,0.065450305,-0.784535896
9371,0.348772543,-0.463526163,-0.644339068,0.065450305,0.275304596
9372,-0.723189841,-0.723547865,-1.100846273,1.362414304,1.600105212
9373,-0.08001241,-0.463526163,0.268675342,1.103021504,-0.25461565
9374,-0.294404887,0.576560644,-0.416085466,0.065450305,-0.519575773
9375,0.134380066,-0.203504462,-0.416085466,0.065450305,-0.25461565
9376,-0.08001241,0.836582346,-0.187831863,-0.972120894,0.805224842
9377,-1.151974795,0.836582346,-1.100846273,0.065450305,0.540264719
9378,-0.937582318,-1.243591269,0.496928944,-0.712728094,-0.784535896
9379,0.348772543,-3.583786585,2.322957765,-1.490906494,1.600105212
9380,0.134380066,-0.203504462,-1.100846273,0.065450305,-0.25461565
9381,0.134380066,-0.203504462,-0.416085466,0.065450305,-1.049496019
9382,-1.366367272,0.576560644,0.725182547,-0.453335294,1.865065335
9383,0.348772543,-0.203504462,-0.644339068,-2.009692093,0.275304596
9384,-0.723189841,-0.983569567,-0.416085466,0.065450305,-0.25461565
9385,-0.508797364,0.05651724,-0.872592671,-0.193942495,-0.784535896
9386,-0.723189841,-0.983569567,-0.187831863,0.324843105,-0.25461565
9387,0.134380066,0.836582346,-0.416085466,-0.193942495,1.070184965
9388,-0.937582318,1.356625749,1.409943355,-2.009692093,0.540264719
9389,-2.009544703,-1.50361297,-1.100846273,1.881199904,-1.314456142
9390,-0.294404887,0.316538942,0.268675342,-0.712728094,0.010344473
9391,0.134380066,-0.463526163,0.268675342,0.065450305,-0.25461565
9392,0.777557497,1.356625749,-0.416085466,2.140592704,0.275304596
9393,0.134380066,1.616647451,1.409943355,1.103021504,0.540264719
9394,0.991949974,1.096604047,-0.644339068,0.324843105,1.600105212
9395,0.134380066,0.576560644,0.268675342,-0.453335294,0.010344473
9396,-1.580759749,0.576560644,-0.187831863,-0.453335294,-0.519575773
9397,1.635127405,1.356625749,-2.470367888,1.881199904,1.070184965
9398,-0.294404887,-1.243591269,-0.187831863,-0.453335294,0.010344473
9399,0.134380066,-1.243591269,-0.416085466,-0.193942495,-0.519575773
9400,2.278304836,-0.723547865,0.040421739,0.843628705,0.540264719
9401,0.134380066,0.05651724,-0.416085466,0.324843105,-0.25461565
9402,0.134380066,-0.463526163,-0.416085466,-0.193942495,-0.25461565
9403,-2.223937179,-1.243591269,-2.013860683,0.584235905,-1.844376388
9404,0.134380066,0.836582346,0.496928944,-0.453335294,2.130025458
9405,-0.294404887,-0.463526163,-0.416085466,-0.193942495,-0.784535896
9406,-0.937582318,0.316538942,0.268675342,-0.453335294,-0.25461565
9407,1.635127405,0.576560644,0.496928944,-1.750299293,0.010344473
9408,0.134380066,-0.203504462,-1.100846273,0.584235905,-0.25461565
9409,-0.723189841,0.316538942,-0.416085466,2.659378303,0.275304596
9410,-2.438329656,-1.243591269,-0.644339068,-0.193942495,-3.434137126
9411,-0.08001241,0.576560644,0.95343615,1.362414304,-1.314456142
9412,-2.009544703,1.096604047,-0.416085466,-1.490906494,-0.784535896
9413,-0.08001241,1.096604047,1.181689752,-0.712728094,0.805224842
9414,0.348772543,1.356625749,0.268675342,-0.453335294,0.010344473
9415,-0.937582318,-2.283678076,-1.557353478,0.584235905,-0.519575773
9416,1.849519882,1.356625749,-1.100846273,1.103021504,1.335145088
9417,1.635127405,0.836582346,1.86645056,-2.528477693,1.600105212
9418,0.134380066,-0.203504462,0.040421739,0.065450305,0.540264719
9419,-1.580759749,0.05651724,-2.242114286,0.843628705,-2.109336511
9420,0.134380066,0.316538942,0.268675342,-0.193942495,-0.519575773
9421,-0.723189841,-0.983569567,-0.416085466,0.843628705,1.865065335
9422,-0.08001241,-0.463526163,-0.416085466,-0.193942495,-0.784535896
9423,0.348772543,0.576560644,1.638196957,-0.453335294,0.805224842
9424,0.348772543,-0.203504462,0.725182547,-2.009692093,0.010344473
9425,-0.08001241,-0.723547865,-0.644339068,-0.453335294,0.010344473
9426,-0.08001241,-0.723547865,1.409943355,-0.972120894,1.600105212
9427,0.56316502,-0.203504462,-0.187831863,-0.193942495,0.010344473
9428,0.777557497,-0.203504462,1.638196957,-1.231513694,0.540264719
9429,0.348772543,1.356625749,-0.416085466,-0.972120894,0.540264719
9430,-2.438329656,-3.583786585,0.268675342,-0.453335294,-3.434137126
9431,-1.151974795,-0.723547865,-0.416085466,0.843628705,-1.314456142
9432,-1.151974795,0.576560644,0.040421739,-0.712728094,-0.25461565
9433,-0.08001241,0.05651724,-0.644339068,-0.972120894,-1.049496019
9434,1.206342451,1.096604047,-0.187831863,-1.490906494,1.070184965
9435,0.134380066,0.316538942,-1.329099876,-1.231513694,1.600105212
9436,-0.508797364,0.576560644,-0.416085466,0.584235905,0.275304596
9437,0.348772543,0.576560644,-0.187831863,0.065450305,0.805224842
9438,-0.08001241,0.316538942,0.496928944,-1.490906494,0.010344473
9439,0.134380066,1.096604047,0.725182547,1.103021504,0.805224842
9440,-0.294404887,-0.723547865,-0.872592671,0.065450305,-0.25461565
9441,-0.508797364,0.576560644,-0.416085466,-0.193942495,0.275304596
9442,0.348772543,1.876669153,1.181689752,-1.490906494,1.600105212
9443,-0.08001241,0.316538942,0.040421739,-0.453335294,1.070184965
9444,0.777557497,1.356625749,0.040421739,-1.750299293,0.010344473
9445,-0.937582318,-0.463526163,0.268675342,0.324843105,0.805224842
9446,0.348772543,0.05651724,0.040421739,-0.193942495,0.540264719
9447,0.134380066,-0.203504462,-0.187831863,0.843628705,0.275304596
9448,-0.508797364,0.05651724,-0.416085466,0.843628705,-0.784535896
9449,0.348772543,-0.983569567,-1.100846273,2.140592704,1.070184965
9450,0.777557497,0.316538942,-0.416085466,0.324843105,0.010344473
9451,0.56316502,1.096604047,-1.100846273,-0.712728094,1.335145088
9452,0.348772543,0.576560644,1.86645056,0.584235905,1.600105212
9453,1.206342451,-1.243591269,-0.416085466,-0.193942495,1.865065335
9454,-0.937582318,-0.723547865,0.040421739,0.843628705,-0.25461565
9455,0.134380066,-0.983569567,0.040421739,-0.712728094,0.275304596
9456,-0.294404887,-0.723547865,-0.644339068,0.065450305,0.010344473
9457,0.134380066,-1.50361297,0.496928944,2.399985503,-0.519575773
9458,-0.508797364,-0.463526163,-0.187831863,-1.490906494,-0.519575773
9459,-0.723189841,0.316538942,1.409943355,0.324843105,-2.639256757
9460,-1.580759749,-2.543699778,1.409943355,0.584235905,0.540264719
9461,-1.580759749,0.576560644,-0.872592671,-0.712728094,0.805224842
9462,-0.294404887,0.576560644,-0.416085466,0.843628705,-0.25461565
9463,0.991949974,0.836582346,0.268675342,-0.453335294,0.010344473
9464,0.134380066,-0.983569567,1.409943355,1.103021504,0.540264719
9465,-1.151974795,-0.983569567,-0.416085466,0.065450305,-0.25461565
9466,1.206342451,-0.723547865,-1.329099876,-0.972120894,0.275304596
9467,0.348772543,1.356625749,-0.644339068,0.843628705,0.275304596
9468,-0.294404887,0.576560644,1.181689752,1.103021504,2.130025458
9469,-0.294404887,0.576560644,-1.100846273,0.843628705,-0.784535896
9470,-1.795152226,0.576560644,-0.187831863,2.140592704,-1.049496019
9471,1.420734928,-1.50361297,0.95343615,0.324843105,1.865065335
9472,-0.508797364,0.576560644,-0.187831863,0.065450305,-0.784535896
9473,-1.580759749,-0.203504462,-0.644339068,0.584235905,-0.25461565
9474,0.134380066,0.576560644,-0.644339068,-1.490906494,-0.25461565
9475,-1.151974795,-0.203504462,0.496928944,-0.453335294,0.540264719
9476,0.348772543,-0.723547865,0.268675342,1.362414304,1.600105212
9477,-0.723189841,0.05651724,-0.187831863,0.843628705,-0.519575773
9478,-0.294404887,-0.203504462,0.725182547,0.584235905,-0.519575773
9479,0.134380066,0.316538942,0.040421739,-0.712728094,0.275304596
9480,0.134380066,0.836582346,0.040421739,0.065450305,0.010344473
9481,0.991949974,0.05651724,-1.100846273,1.103021504,0.805224842
9482,-1.151974795,1.616647451,2.094704162,-0.972120894,0.805224842
9483,-0.08001241,-0.983569567,0.040421739,-0.712728094,-0.784535896
9484,0.991949974,0.316538942,0.496928944,-2.269084893,0.010344473
9485,0.348772543,0.05651724,-0.872592671,0.324843105,0.010344473
9486,-0.937582318,0.836582346,-1.785607081,1.103021504,-1.049496019
9487,0.134380066,0.05651724,-0.644339068,0.324843105,-0.25461565
9488,-0.294404887,0.836582346,0.040421739,-0.972120894,0.275304596
9489,0.777557497,1.096604047,0.725182547,-2.269084893,1.335145088
9490,-1.151974795,-1.50361297,2.322957765,0.065450305,0.275304596
9491,-0.294404887,-0.203504462,0.496928944,0.324843105,0.540264719
9492,0.134380066,-0.203504462,-0.644339068,0.584235905,1.600105212
9493,0.777557497,0.05651724,0.268675342,-1.750299293,0.540264719
9494,0.56316502,0.05651724,-0.644339068,1.362414304,1.600105212
9495,0.777557497,0.836582346,-0.644339068,0.065450305,0.010344473
9496,-2.223937179,0.316538942,-0.187831863,0.843628705,0.540264719
9497,0.56316502,0.05651724,-0.872592671,0.065450305,0.010344473
9498,0.56316502,-0.203504462,-0.416085466,-0.193942495,0.010344473
9499,1.420734928,-2.023656374,0.268675342,0.843628705,0.010344473
9500,0.134380066,-0.463526163,-0.416085466,0.324843105,-0.519575773
9501,0.348772543,-0.203504462,-0.416085466,-0.193942495,0.805224842
9502,-0.508797364,-0.723547865,1.409943355,-0.972120894,0.805224842
9503,0.56316502,0.836582346,-0.416085466,0.324843105,1.600105212
9504,-0.08001241,-0.983569567,0.040421739,-0.453335294,-0.519575773
9505,-2.009544703,-0.723547865,0.040421739,0.584235905,-1.579416265
9506,0.134380066,-0.463526163,-0.416085466,-0.193942495,-0.784535896
9507,1.420734928,1.616647451,-1.329099876,1.362414304,1.865065335
9508,-0.937582318,0.836582346,-0.644339068,-0.453335294,-1.579416265
9509,-0.294404887,1.356625749,-0.416085466,1.103021504,0.275304596
9510,0.134380066,1.096604047,1.409943355,1.103021504,1.070184965
9511,-0.294404887,-0.203504462,0.725182547,-0.193942495,-0.519575773
9512,0.348772543,0.316538942,0.268675342,0.065450305,-0.25461565
9513,-0.08001241,0.05651724,2.094704162,-0.712728094,0.010344473
9514,0.777557497,-0.463526163,0.496928944,0.324843105,0.540264719
9515,-0.508797364,-0.723547865,0.95343615,0.584235905,-0.519575773
9516,0.134380066,0.05651724,0.268675342,-0.193942495,0.010344473
9517,-1.151974795,-3.583786585,0.040421739,0.324843105,-3.434137126
9518,-0.723189841,-0.463526163,1.86645056,0.324843105,0.540264719
9519,2.278304836,0.05651724,-0.416085466,1.621807104,1.070184965
9520,0.348772543,-2.023656374,0.725182547,-2.009692093,-2.109336511
9521,1.420734928,0.316538942,-0.872592671,0.843628705,0.540264719
9522,0.134380066,-0.203504462,-0.416085466,0.065450305,0.275304596
9523,-1.151974795,0.316538942,0.95343615,0.065450305,0.275304596
9524,-0.294404887,0.576560644,-0.416085466,-0.453335294,-0.784535896
9525,-1.795152226,0.316538942,-0.872592671,-0.193942495,0.275304596
9526,-0.294404887,-1.50361297,-0.416085466,0.324843105,-3.169177003
9527,0.991949974,0.316538942,0.95343615,-0.712728094,1.335145088
9528,-0.294404887,0.576560644,-0.872592671,1.103021504,0.540264719
9529,-1.151974795,1.096604047,0.496928944,0.065450305,0.540264719
9530,-0.08001241,0.316538942,-0.187831863,0.324843105,-2.109336511
9531,2.063912359,1.356625749,0.496928944,-0.712728094,1.070184965
9532,-0.723189841,1.096604047,-1.329099876,1.103021504,0.010344473
9533,0.348772543,0.836582346,0.725182547,0.065450305,-0.25461565
9534,-0.508797364,0.576560644,-0.872592671,0.584235905,0.010344473
9535,-0.294404887,-1.243591269,0.040421739,-0.712728094,-1.844376388
9536,-1.151974795,-0.463526163,0.496928944,0.843628705,0.540264719
9537,-0.937582318,0.316538942,-0.187831863,-0.453335294,-1.579416265
9538,2.707089789,2.136690854,2.094704162,-0.453335294,2.659945704
9539,-0.08001241,0.05651724,0.040421739,1.103021504,0.010344473
9540,0.56316502,0.316538942,1.181689752,1.103021504,-0.25461565
9541,0.56316502,-0.203504462,-0.644339068,0.584235905,0.540264719
9542,-0.294404887,0.576560644,-0.187831863,1.103021504,-1.049496019
9543,-0.294404887,-0.983569567,-0.644339068,-0.712728094,-0.519575773
9544,-1.580759749,0.316538942,-0.644339068,2.399985503,-2.109336511
9545,-0.294404887,0.576560644,-0.187831863,0.324843105,-0.25461565
9546,0.134380066,-0.203504462,-0.187831863,0.324843105,1.335145088
9547,-0.508797364,1.616647451,0.040421739,1.103021504,0.275304596
9548,-0.294404887,-0.463526163,-0.416085466,-0.193942495,-0.519575773
9549,-0.937582318,1.096604047,0.95343615,-0.193942495,0.275304596
9550,0.134380066,-0.463526163,-0.644339068,-0.193942495,-0.519575773
9551,-0.937582318,-0.203504462,0.040421739,0.584235905,-0.784535896
9552,0.134380066,-0.463526163,0.725182547,-0.453335294,-0.25461565
9553,0.56316502,1.356625749,-1.557353478,-0.193942495,0.540264719
9554,-1.366367272,-2.023656374,-3.155128696,2.659378303,-2.90421688
9555,-2.438329656,-3.063743181,0.268675342,-2.269084893,-3.434137126
9556,-0.08001241,-2.023656374,-0.644339068,-0.453335294,-2.374296634
9557,0.134380066,0.05651724,-0.872592671,1.103021504,0.275304596
9558,0.56316502,-0.463526163,1.638196957,1.362414304,1.335145088
9559,-1.366367272,0.316538942,-0.872592671,1.881199904,0.805224842
9560,-1.580759749,-2.543699778,0.725182547,1.103021504,-0.784535896
9561,0.56316502,0.836582346,0.040421739,0.584235905,-0.25461565
9562,-0.08001241,0.576560644,0.95343615,-1.750299293,2.394985581
9563,0.134380066,-0.463526163,0.268675342,-0.712728094,-1.314456142
9564,0.991949974,-0.463526163,-1.100846273,0.843628705,-0.519575773
9565,-0.294404887,-0.463526163,-0.872592671,-0.193942495,-1.049496019
9566,-0.723189841,0.836582346,-0.416085466,0.584235905,-0.25461565
9567,0.134380066,0.576560644,0.040421739,-1.231513694,0.275304596
9568,0.134380066,-0.463526163,-0.644339068,-0.193942495,-0.25461565
9569,-0.508797364,0.576560644,0.95343615,0.065450305,-0.519575773
9570,-0.508797364,-0.463526163,-0.872592671,1.362414304,-0.25461565
9571,0.134380066,0.05651724,0.725182547,-0.193942495,-0.25461565
9572,-1.795152226,1.616647451,-0.187831863,0.843628705,-0.784535896
9573,-0.508797364,0.836582346,-0.187831863,0.324843105,0.540264719
9574,-1.151974795,-0.723547865,-1.557353478,0.324843105,-0.519575773
9575,0.56316502,1.876669153,2.322957765,-3.306656092,0.805224842
9576,0.134380066,-0.463526163,-0.187831863,-0.193942495,-0.784535896
9577,-0.08001241,-0.463526163,0.95343615,-0.193942495,0.275304596
9578,1.206342451,0.576560644,2.322957765,-0.453335294,1.865065335
9579,1.206342451,1.356625749,-1.557353478,0.843628705,1.335145088
9580,1.420734928,1.356625749,0.95343615,-1.490906494,-0.784535896
9581,-0.08001241,0.316538942,0.725182547,-0.712728094,-0.519575773
9582,-0.294404887,-1.243591269,-0.187831863,-0.193942495,-0.25461565
9583,0.777557497,-0.463526163,0.268675342,0.584235905,0.275304596
9584,-0.937582318,-0.723547865,-1.329099876,-1.750299293,-0.519575773
9585,0.56316502,0.836582346,-0.416085466,0.584235905,0.275304596
9586,-0.508797364,0.316538942,0.268675342,-0.453335294,0.010344473
9587,-0.937582318,0.836582346,-0.872592671,0.324843105,0.275304596
9588,0.991949974,0.576560644,0.95343615,0.324843105,0.540264719
9589,-0.294404887,-0.203504462,-0.644339068,0.065450305,-0.25461565
9590,0.348772543,0.316538942,0.040421739,-2.269084893,2.394985581
9591,-0.723189841,1.096604047,0.040421739,0.843628705,-0.519575773
9592,-0.08001241,0.316538942,0.268675342,-0.972120894,0.275304596
9593,-0.723189841,0.836582346,-1.557353478,1.103021504,-0.25461565
9594,0.991949974,-0.723547865,0.268675342,0.065450305,-0.25461565
9595,0.56316502,-0.203504462,-0.187831863,0.584235905,-0.25461565
9596,0.134380066,0.05651724,-0.416085466,-0.193942495,-0.25461565
9597,-0.508797364,0.05651724,2.322957765,2.140592704,0.275304596
9598,-1.580759749,-1.50361297,0.725182547,0.584235905,-0.784535896
9599,0.348772543,-0.463526163,-0.416085466,0.584235905,0.275304596
9600,-0.508797364,-0.203504462,-0.644339068,-1.231513694,-0.25461565
9601,-0.937582318,0.05651724,-0.644339068,-0.453335294,-0.519575773
9602,0.348772543,0.576560644,0.040421739,0.065450305,-0.25461565
9603,-0.508797364,0.05651724,-1.557353478,0.065450305,0.805224842
9604,-0.294404887,-0.723547865,0.040421739,1.103021504,0.010344473
9605,-0.08001241,-0.203504462,-1.329099876,0.065450305,0.010344473
9606,0.777557497,0.316538942,-0.644339068,1.881199904,0.010344473
9607,0.56316502,0.836582346,1.181689752,-0.972120894,0.540264719
9608,-0.08001241,-0.463526163,0.496928944,0.584235905,-0.519575773
9609,2.278304836,0.576560644,1.181689752,0.584235905,1.865065335
9610,0.348772543,-0.983569567,-0.187831863,-0.193942495,0.275304596
9611,0.348772543,1.096604047,1.409943355,-0.712728094,0.540264719
9612,-0.08001241,-1.50361297,0.496928944,0.065450305,0.275304596
9613,0.348772543,0.05651724,0.725182547,0.584235905,0.275304596
9614,-0.294404887,1.356625749,1.638196957,-1.490906494,1.865065335
9615,0.134380066,0.316538942,0.268675342,-0.453335294,0.540264719
9616,0.134380066,-0.203504462,-0.416085466,-0.453335294,-0.25461565
9617,0.991949974,0.05651724,-0.416085466,-0.453335294,0.275304596
9618,0.991949974,1.096604047,0.268675342,0.065450305,0.805224842
9619,1.420734928,0.836582346,-0.644339068,0.065450305,-0.519575773
9620,0.777557497,0.316538942,1.86645056,-0.972120894,1.335145088
9621,-0.294404887,0.05651724,-0.187831863,0.065450305,0.010344473
9622,-1.151974795,1.096604047,2.322957765,2.918771103,2.924905827
9623,0.348772543,-0.723547865,-0.644339068,0.065450305,-0.25461565
9624,0.348772543,-0.463526163,-0.416085466,-0.193942495,0.010344473
9625,0.348772543,0.05651724,-0.416085466,-0.712728094,-0.519575773
9626,-1.580759749,-0.463526163,-2.013860683,1.881199904,-1.314456142
9627,1.849519882,1.096604047,0.268675342,0.324843105,-0.25461565
9628,0.56316502,-0.463526163,0.496928944,0.065450305,0.540264719
9629,-0.508797364,-0.203504462,-0.872592671,0.843628705,-0.784535896
9630,-0.294404887,0.316538942,0.040421739,-0.972120894,0.275304596
9631,0.348772543,1.616647451,-1.100846273,1.881199904,-1.049496019
9632,-0.08001241,1.096604047,1.181689752,0.065450305,1.600105212
9633,0.348772543,-0.463526163,-0.187831863,0.065450305,0.275304596
9634,0.348772543,-0.463526163,-0.872592671,-0.193942495,0.275304596
9635,1.420734928,1.096604047,0.040421739,-1.490906494,1.865065335
9636,-0.937582318,0.05651724,-0.187831863,-0.453335294,-0.519575773
9637,-0.723189841,-0.203504462,-1.329099876,-0.193942495,-1.049496019
9638,-0.08001241,-1.763634672,0.496928944,-0.712728094,1.070184965
9639,-0.508797364,-0.723547865,-1.100846273,0.324843105,0.275304596
9640,-1.795152226,-0.203504462,-1.785607081,0.065450305,-1.579416265
9641,0.134380066,-0.463526163,-0.416085466,0.584235905,-0.25461565
9642,0.134380066,-0.203504462,0.496928944,-0.193942495,-0.25461565
9643,0.56316502,0.576560644,1.181689752,0.065450305,0.805224842
9644,-0.08001241,-0.983569567,-0.187831863,0.065450305,0.275304596
9645,0.348772543,0.05651724,1.181689752,-0.453335294,0.275304596
9646,-1.366367272,-0.723547865,0.040421739,0.843628705,-1.314456142
9647,0.56316502,0.05651724,-1.100846273,0.324843105,0.805224842
9648,-0.723189841,0.836582346,-0.644339068,-1.231513694,-0.784535896
9649,0.777557497,0.05651724,-1.557353478,0.843628705,0.540264719
9650,-0.294404887,-2.543699778,0.268675342,0.065450305,-1.049496019
9651,0.991949974,0.576560644,1.409943355,-1.750299293,0.010344473
9652,-1.366367272,-1.50361297,-1.100846273,1.103021504,-0.25461565
9653,0.991949974,0.05651724,0.496928944,-0.193942495,0.805224842
9654,-0.294404887,-0.723547865,1.409943355,-0.972120894,0.805224842
9655,-0.08001241,0.836582346,0.268675342,0.584235905,0.540264719
9656,1.420734928,1.876669153,0.725182547,1.362414304,1.070184965
9657,0.348772543,-0.203504462,0.95343615,-2.009692093,-1.314456142
9658,0.777557497,0.05651724,0.496928944,-1.231513694,1.070184965
9659,0.777557497,-0.463526163,-0.187831863,0.584235905,-1.314456142
9660,0.56316502,-0.203504462,-0.187831863,-0.193942495,0.275304596
9661,-0.294404887,-2.283678076,-0.187831863,-0.712728094,-1.314456142
9662,0.777557497,-0.463526163,1.181689752,-1.490906494,1.070184965
9663,-1.366367272,-0.723547865,-0.644339068,-0.712728094,-1.049496019
9664,-0.294404887,0.316538942,0.496928944,0.584235905,0.275304596
9665,0.991949974,-0.203504462,-0.872592671,0.324843105,0.540264719
9666,-0.08001241,-1.50361297,0.268675342,1.103021504,-0.25461565
9667,-0.294404887,0.316538942,-0.416085466,0.324843105,-0.25461565
9668,-2.223937179,-1.243591269,-2.926875093,-1.231513694,-3.434137126
9669,2.707089789,2.656734258,2.322957765,-1.750299293,2.659945704
9670,-1.580759749,-2.543699778,0.040421739,0.065450305,-1.579416265
9671,-0.08001241,-0.463526163,1.181689752,2.140592704,-0.25461565
9672,0.991949974,-0.463526163,0.268675342,-0.453335294,-0.784535896
